Лицензия_банк,ИД_1700,дата
"Народный Банк Тувы лицензия № 1309, Тыва",12400,2017-04-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",12369,2017-04-01
"Итуруп лицензия № 2390, Сахалинская обл.",12363,2017-04-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",12343,2017-04-01
"Тойота Банк лицензия № 3470, Москва и обл.",12292,2017-04-01
"Промсвязьбанк лицензия № 3251, Москва и обл.",12266,2017-04-01
"ФорБанк лицензия № 2063, Москва и обл.",12212,2017-04-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",12182,2017-04-01
"Совкомбанк лицензия № 963, Костромская обл.",12180,2017-04-01
"Липецккомбанк лицензия № 1242, Липецкая обл.",12132,2017-04-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",12115,2017-04-01
"Энергобанк лицензия № 67, Татарстан",12072,2017-04-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",12054,2017-04-01
"Нефтепромбанк лицензия № 2156, Москва и обл.",12039,2017-04-01
"Черноморский банк развития и реконструкции лицензия № 3527, Симферополь",12000,2017-04-01
"ПИР Банк лицензия № 2655, Москва и обл.",11965,2017-04-01
"МС Банк Рус лицензия № 2789, Москва и обл.",11928,2017-04-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",11879,2017-04-01
"Кремлевский лицензия № 2905, Москва и обл.",11818,2017-04-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",11786,2017-04-01
"Первомайский лицензия № 518, Краснодарский край",11721,2017-04-01
"Алмазэргиэнбанк лицензия № 2602, Саха (Якутия)",11684,2017-04-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",11560,2017-04-01
"Алма Банк лицензия № 604, Москва и обл.",11537,2017-04-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",11526,2017-04-01
"Сталь Банк лицензия № 2248, Москва и обл.",11507,2017-04-01
"Кредитинвест лицензия № 1197, Дагестан",11474,2017-04-01
"Прохладный лицензия № 874, Кабардино-Балкария",11423,2017-04-01
"Йошкар-Ола лицензия № 2802, Марий Эл",11355,2017-04-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",11269,2017-04-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",11217,2017-04-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",11212,2017-04-01
"Сибсоцбанк лицензия № 2015, Алтайский край",11179,2017-04-01
"СДМ-Банк лицензия № 1637, Москва и обл.",11174,2017-04-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",11132,2017-04-01
"Крокус-Банк лицензия № 2682, Москва и обл.",11109,2017-04-01
"Автоградбанк лицензия № 1455, Татарстан",11108,2017-04-01
"Фондсервисбанк лицензия № 2989, Москва и обл.",11093,2017-04-01
"ЮМК лицензия № 3495, Краснодарский край",11080,2017-04-01
"Банк Интеза лицензия № 2216, Москва и обл.",11033,2017-04-01
"Севастопольский Морской Банк лицензия № 3528, Севастополь",11013,2017-04-01
"Хоум Кредит Банк лицензия № 316, Москва и обл.",11012,2017-04-01
"Крона-Банк лицензия № 2499, Иркутская обл.",11006,2017-04-01
"МТС Банк лицензия № 2268, Москва и обл.",10986,2017-04-01
"Кросна-Банк лицензия № 2607, Москва и обл.",10981,2017-04-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",10910,2017-04-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",10906,2017-04-01
"Спецстройбанк лицензия № 236, Москва и обл.",10899,2017-04-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",10865,2017-04-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",10808,2017-04-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",10691,2017-04-01
"Росбанк лицензия № 2272, Москва и обл.",10624,2017-04-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",10569,2017-04-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",10548,2017-04-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",10521,2017-04-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",10513,2017-04-01
"Альба Альянс лицензия № 2593, Москва и обл.",10475,2017-04-01
"Система лицензия № 2846, Москва и обл.",10407,2017-04-01
"СМП Банк лицензия № 3368, Москва и обл.",10373,2017-04-01
"Ижкомбанк лицензия № 646, Удмуртия",10372,2017-04-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",10371,2017-04-01
"Спутник лицензия № 1071, Самарская обл.",10371,2017-04-01
