Лицензия_банк,ИД_1400,дата
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",10030,2015-02-01
"Проинвестбанк лицензия № 784, Пермская обл.",10013,2015-02-01
"Промсбербанк лицензия № 1043, Москва и обл.",9986,2015-02-01
"Ижкомбанк лицензия № 646, Удмуртия",9930,2015-02-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",9888,2015-02-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",9877,2015-02-01
"Банк АВБ лицензия № 23, Самарская обл.",9871,2015-02-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",9869,2015-02-01
"Развитие-Столица лицензия № 3013, Москва и обл.",9854,2015-02-01
"Нико-Банк лицензия № 702, Оренбургская обл.",9849,2015-02-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",9844,2015-02-01
"Вега-Банк лицензия № 3270, Москва и обл.",9839,2015-02-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",9809,2015-02-01
"Океан Банк лицензия № 1697, Москва и обл.",9772,2015-02-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",9765,2015-02-01
"Кремлевский лицензия № 2905, Москва и обл.",9761,2015-02-01
"Венец лицензия № 524, Ульяновская обл.",9670,2015-02-01
"БыстроБанк лицензия № 1745, Удмуртия",9666,2015-02-01
"Национальный Стандарт лицензия № 3421, Москва и обл.",9629,2015-02-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",9605,2015-02-01
"Заречье лицензия № 817, Татарстан",9588,2015-02-01
"ВРБ лицензия № 3499, Москва и обл.",9587,2015-02-01
"Плюс Банк лицензия № 1189, Москва и обл.",9578,2015-02-01
"Славянский Кредит лицензия № 2960, Москва и обл.",9572,2015-02-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",9560,2015-02-01
"Сталь Банк лицензия № 2248, Москва и обл.",9481,2015-02-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",9459,2015-02-01
"Рублев лицензия № 3098, Москва и обл.",9441,2015-02-01
"СтарБанк лицензия № 548, Москва и обл.",9413,2015-02-01
"Уссури лицензия № 596, Хабаровский край",9353,2015-02-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",9338,2015-02-01
"Росавтобанк лицензия № 2767, Москва и обл.",9317,2015-02-01
"Резерв лицензия № 2364, Челябинская обл.",9296,2015-02-01
"Союзный лицензия № 3236, Москва и обл.",9296,2015-02-01
"Турбобанк лицензия № 3203, Санкт-Петербург и обл.",9293,2015-02-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",9293,2015-02-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",9292,2015-02-01
"Новый Символ лицензия № 370, Москва и обл.",9257,2015-02-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",9219,2015-02-01
"Газбанк лицензия № 2316, Самарская обл.",9212,2015-02-01
"Нефтепромбанк лицензия № 2156, Москва и обл.",9180,2015-02-01
"Банк РСИ лицензия № 3415, Москва и обл.",9172,2015-02-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",9118,2015-02-01
"МДМ Банк лицензия № 2562, Москва и обл.",9080,2015-02-01
"Единственный лицензия № 3187, Москва и обл.",9061,2015-02-01
"АктивКапитал Банк лицензия № 3006, Самарская обл.",9043,2015-02-01
"Капиталбанк лицензия № 2547, Ростовская обл.",9043,2015-02-01
"Транскапиталбанк лицензия № 2210, Москва и обл.",9011,2015-02-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",8997,2015-02-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",8930,2015-02-01
"Примсоцбанк лицензия № 2733, Приморский край",8923,2015-02-01
"Интехбанк лицензия № 2705, Татарстан",8896,2015-02-01
"Агропромкредит лицензия № 2880, Москва и обл.",8870,2015-02-01
"Первомайский лицензия № 518, Краснодарский край",8864,2015-02-01
"Эргобанк лицензия № 2856, Москва и обл.",8848,2015-02-01
"Фора-Банк лицензия № 1885, Москва и обл.",8838,2015-02-01
"Форштадт лицензия № 2208, Оренбургская обл.",8829,2015-02-01
"Спурт Банк лицензия № 2207, Татарстан",8809,2015-02-01
"Унифин лицензия № 2654, Москва и обл.",8783,2015-02-01
"Пульс Столицы лицензия № 3002, Москва и обл.",8757,2015-02-01
"Пробизнесбанк лицензия № 2412, Москва и обл.",8739,2015-02-01
"Национальный Корпоративный Банк лицензия № 3422, Москва и обл.",8735,2015-02-01
"Оргбанк лицензия № 3312, Москва и обл.",8670,2015-02-01
"Международный Банк Развития лицензия № 2704, Москва и обл.",8663,2015-02-01
