Лицензия_банк,ИД_1800,дата
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",8793,2016-04-01
"МТИ-Банк лицензия № 1052, Москва и обл.",8766,2016-04-01
"Совкомбанк лицензия № 963, Костромская обл.",8737,2016-04-01
"Информпрогресс лицензия № 2166, Москва и обл.",8715,2016-04-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",8668,2016-04-01
"Газстройбанк лицензия № 2919, Москва и обл.",8657,2016-04-01
"Авангард лицензия № 2879, Москва и обл.",8652,2016-04-01
"Арсенал лицензия № 3000, Москва и обл.",8640,2016-04-01
"АктивКапитал Банк лицензия № 3006, Самарская обл.",8581,2016-04-01
"НК Банк лицензия № 2755, Москва и обл.",8561,2016-04-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",8552,2016-04-01
"Нальчик лицензия № 695, Кабардино-Балкария",8551,2016-04-01
"Северо-Западный 1 Альянс Банк лицензия № 766, Санкт-Петербург и обл.",8503,2016-04-01
"Лайтбанк лицензия № 3177, Москва и обл.",8472,2016-04-01
"Кредит Европа Банк лицензия № 3311, Москва и обл.",8393,2016-04-01
"Максима лицензия № 3379, Москва и обл.",8392,2016-04-01
"Возрождение лицензия № 1439, Москва и обл.",8391,2016-04-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",8343,2016-04-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",8342,2016-04-01
"Новый Символ лицензия № 370, Москва и обл.",8339,2016-04-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",8279,2016-04-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",8273,2016-04-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",8229,2016-04-01
"Морской Банк лицензия № 77, Москва и обл.",8188,2016-04-01
"Златкомбанк лицензия № 568, Москва и обл.",8183,2016-04-01
"СДМ-Банк лицензия № 1637, Москва и обл.",8168,2016-04-01
"Идея Банк лицензия № 430, Краснодарский край",8152,2016-04-01
"ПИР Банк лицензия № 2655, Москва и обл.",8149,2016-04-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",8098,2016-04-01
"Прохладный лицензия № 874, Кабардино-Балкария",8068,2016-04-01
"Экспресс-Кредит лицензия № 210, Москва и обл.",8038,2016-04-01
"Инвестторгбанк лицензия № 2763, Москва и обл.",7974,2016-04-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",7969,2016-04-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",7941,2016-04-01
"Кольцо Урала лицензия № 65, Свердловская обл.",7935,2016-04-01
"Соверен Банк лицензия № 3206, Москва и обл.",7929,2016-04-01
"Росдорбанк лицензия № 1573, Москва и обл.",7928,2016-04-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",7927,2016-04-01
"Региональный Коммерческий Банк лицензия № 836, Ульяновская обл.",7865,2016-04-01
"Киви Банк лицензия № 2241, Москва и обл.",7844,2016-04-01
"Образование лицензия № 1521, Москва и обл.",7835,2016-04-01
"Финансовый Капитал лицензия № 3288, Санкт-Петербург и обл.",7821,2016-04-01
"Форус Банк лицензия № 3457, Нижегородская обл.",7814,2016-04-01
"ОФК Банк лицензия № 2270, Москва и обл.",7808,2016-04-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",7802,2016-04-01
"Финансовый Стандарт лицензия № 1053, Москва и обл.",7741,2016-04-01
"ЕвроситиБанк лицензия № 1869, Москва и обл.",7685,2016-04-01
"Крайинвестбанк лицензия № 3360, Краснодарский край",7660,2016-04-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",7536,2016-04-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",7532,2016-04-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",7501,2016-04-01
"Сибсоцбанк лицензия № 2015, Алтайский край",7494,2016-04-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",7392,2016-04-01
"ВТБ лицензия № 1000, Санкт-Петербург и обл.",7348,2016-04-01
"Союз лицензия № 2307, Москва и обл.",7304,2016-04-01
"Заречье лицензия № 817, Татарстан",7267,2016-04-01
"Сетелем Банк лицензия № 2168, Москва и обл.",7233,2016-04-01
"Банк БКФ лицензия № 2684, Москва и обл.",7213,2016-04-01
"НБК-Банк лицензия № 3283, Москва и обл.",7203,2016-04-01
"ФИА-Банк лицензия № 2542, Самарская обл.",7193,2016-04-01
"МБА-Москва лицензия № 3395, Москва и обл.",7178,2016-04-01
"Почта Банк лицензия № 650, Москва и обл.",7178,2016-04-01
"Новация лицензия № 840, Адыгея",7144,2016-04-01
"Рост Банк лицензия № 2888, Москва и обл.",7096,2016-04-01
