Лицензия_банк,ИД_1600,дата
"Кредпромбанк лицензия № 1165, Ярославская обл.",3054,2017-12-01
"Дж. П. Морган Банк лицензия № 2629, Москва и обл.",3052,2017-12-01
"Социум-Банк лицензия № 2881, Москва и обл.",3028,2017-12-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",3016,2017-12-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",3014,2017-12-01
"Фондсервисбанк лицензия № 2989, Москва и обл.",3010,2017-12-01
"Евразийский Банк лицензия № 969, Москва и обл.",2952,2017-12-01
"Апабанк лицензия № 2404, Москва и обл.",2940,2017-12-01
"ФФин Банк лицензия № 1143, Москва и обл.",2933,2017-12-01
"Руснарбанк лицензия № 3403, Москва и обл.",2932,2017-12-01
"Национальный Стандарт лицензия № 3421, Москва и обл.",2929,2017-12-01
"Центрально-Европейский Банк лицензия № 2670, Забайкальский край",2915,2017-12-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",2906,2017-12-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",2905,2017-12-01
"Синко-Банк лицензия № 2838, Москва и обл.",2886,2017-12-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",2859,2017-12-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",2855,2017-12-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",2848,2017-12-01
"Аверс лицензия № 415, Татарстан",2828,2017-12-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",2816,2017-12-01
"Собинбанк лицензия № 1317, Москва и обл.",2812,2017-12-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",2799,2017-12-01
"МТИ-Банк лицензия № 1052, Москва и обл.",2770,2017-12-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",2753,2017-12-01
"Платина лицензия № 2347, Москва и обл.",2748,2017-12-01
"Проминвестбанк лицензия № 2433, Москва и обл.",2744,2017-12-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",2735,2017-12-01
"Ноосфера лицензия № 2650, Республика Алтай",2730,2017-12-01
"Почтобанк лицензия № 1788, Пермская обл.",2728,2017-12-01
"Газтрансбанк лицензия № 665, Краснодарский край",2721,2017-12-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",2715,2017-12-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",2711,2017-12-01
"Северный Народный Банк лицензия № 2721, Коми",2707,2017-12-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",2687,2017-12-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",2674,2017-12-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",2671,2017-12-01
"Промсельхозбанк лицензия № 538, Москва и обл.",2645,2017-12-01
"Арзамас лицензия № 1281, Нижегородская обл.",2640,2017-12-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",2632,2017-12-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",2623,2017-12-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",2604,2017-12-01
"Оргбанк лицензия № 3312, Москва и обл.",2601,2017-12-01
"Банк Агора лицензия № 3231, Москва и обл.",2587,2017-12-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",2583,2017-12-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",2562,2017-12-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",2559,2017-12-01
"Гранд Инвест Банк лицензия № 3053, Москва и обл.",2530,2017-12-01
"Спутник лицензия № 1071, Самарская обл.",2513,2017-12-01
"Россита-Банк лицензия № 3257, Москва и обл.",2496,2017-12-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",2487,2017-12-01
"Кремлевский лицензия № 2905, Москва и обл.",2487,2017-12-01
"МСП Банк лицензия № 3340, Москва и обл.",2483,2017-12-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",2465,2017-12-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",2463,2017-12-01
"РИБ лицензия № 2749, Москва и обл.",2449,2017-12-01
"ЦентроКредит лицензия № 121, Москва и обл.",2447,2017-12-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",2446,2017-12-01
"РТС-Банк лицензия № 3401, Самарская обл.",2437,2017-12-01
"Йошкар-Ола лицензия № 2802, Марий Эл",2420,2017-12-01
"КОР лицензия № 2148, Волгоградская обл.",2419,2017-12-01
"Оренбург лицензия № 3269, Оренбургская обл.",2402,2017-12-01
"Энергобанк лицензия № 67, Татарстан",2391,2017-12-01
"Столичный Кредит лицензия № 2853, Москва и обл.",2390,2017-12-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",2390,2017-12-01
"Развитие-Столица лицензия № 3013, Москва и обл.",2382,2017-12-01
"Киви Банк лицензия № 2241, Москва и обл.",2366,2017-12-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",2357,2017-12-01
"Инкахран лицензия № 3454, Москва и обл.",2337,2017-12-01
